timestamp,category,player_a_espn_id,player_b_espn_id,choice,anonymous_mode
2026-07-06T04:18:37Z,season,3040151,4360086,a,False
2026-07-06T04:18:39Z,season,3040151,4258595,a,False
2026-07-06T04:18:41Z,season,3040151,4361372,a,False
2026-07-06T04:18:42Z,season,3040151,4242557,a,False
2026-07-06T04:18:44Z,season,3040151,3921690,a,False
2026-07-06T04:18:45Z,season,3040151,2468609,a,False
2026-07-06T04:18:46Z,season,3040151,4696700,a,False
2026-07-06T04:18:48Z,season,3040151,4239944,a,False
2026-07-06T04:18:53Z,season,3040151,4360967,a,False
2026-07-06T04:18:56Z,season,3040151,4360967,a,False
2026-07-06T04:19:00Z,season,3040151,4045305,a,False
2026-07-06T04:19:08Z,season,3040151,4431459,b,False
2026-07-06T04:19:13Z,season,4431459,3046439,a,False
2026-07-06T04:19:19Z,season,4431459,3121023,a,False
2026-07-06T04:19:24Z,season,4431459,4360086,a,False
2026-07-06T04:19:26Z,season,4431459,4361100,a,False
2026-07-06T04:19:27Z,season,4431459,3051876,a,False
2026-07-06T04:19:28Z,season,4431459,4576297,a,False
2026-07-06T04:19:29Z,season,4431459,4035020,a,False
2026-07-06T04:19:31Z,season,4431459,4361100,a,False
2026-07-06T04:19:32Z,season,4431459,4426844,a,False
2026-07-06T04:19:35Z,season,4431459,3116365,a,False
2026-07-06T04:19:36Z,season,4431459,4426496,a,False
2026-07-06T04:19:37Z,season,4431459,4572680,a,False
2026-07-06T04:19:38Z,season,4431459,3911853,a,False
2026-07-06T04:19:40Z,season,4431459,4372096,a,False
2026-07-06T04:19:41Z,season,4431459,4385690,a,False
2026-07-06T04:19:44Z,season,4431459,3930086,a,False
2026-07-06T04:19:45Z,season,4431459,4431588,a,False
2026-07-06T04:19:51Z,season,4431459,4242392,a,False
2026-07-06T04:19:53Z,season,4431459,4365395,a,False
2026-07-06T04:19:54Z,season,4431459,4426844,a,False
2026-07-06T04:19:55Z,season,4431459,3051876,a,False
2026-07-06T04:19:59Z,season,4431459,4608362,a,False
2026-07-06T04:20:00Z,season,4431459,4243331,a,False
2026-07-06T04:20:03Z,season,4431459,4595342,a,False
2026-07-06T04:20:05Z,season,4431459,4250764,a,False
2026-07-06T04:20:08Z,season,4431459,4242355,a,False
2026-07-06T04:20:10Z,season,4431459,4372026,a,False
2026-07-06T04:20:12Z,season,4431459,3929645,a,False
2026-07-06T04:20:13Z,season,4431459,4372026,a,False
2026-07-06T04:20:14Z,season,4431459,4048228,a,False
2026-07-06T04:20:25Z,season,4431487,4431280,b,False
2026-07-06T04:20:27Z,season,4431280,3915511,b,False
2026-07-06T04:20:29Z,season,3915511,4708486,a,False
2026-07-06T04:20:31Z,season,3915511,4373678,a,False
2026-07-06T04:20:33Z,season,3915511,4569987,a,False
2026-07-06T04:20:34Z,season,3915511,4372019,a,False
2026-07-06T04:20:35Z,season,3915511,4361516,a,False
2026-07-06T04:20:36Z,season,3915511,4597703,a,False
2026-07-06T04:20:37Z,season,3915511,3916204,a,False
2026-07-06T04:20:39Z,season,3915511,4430802,a,False
2026-07-06T04:20:40Z,season,3915511,4567156,a,False
2026-07-06T04:20:42Z,season,3915511,3121409,a,False
2026-07-06T04:20:43Z,season,3915511,4430870,a,False
